"","N1","N2","B1","C1","N3","N4","N5","N6","Target"
"4236",38.2054033549222,84.541920170077,"True","Level4",0.881540384335181,4,2,10.7830648040327,227.201690165794
"4238",46.5269771104216,35.4265721327626,"False","Level3",4.53413386772262,1,7,57.3458837490323,173.865811614472
"4239",64.5327547604254,90.5951919194644,"True","Level2",14.2695461734222,5,12,41.4871263110508,302.181953912008
"4240",49.2176934094148,90.0963496038764,"False","Level2",4.70045764776359,4,2,44.4380938312897,258.855957416593
"4241",31.5810222704214,97.6482776200871,"True","Level2",7.63748472123953,4,7,8.9207878465738,227.512044979776
"4242",58.9206759973172,90.1838316441671,"True","Level4",5.58577640302087,2,19,35.4358649864245,300.150549733972
"4243",44.1010768224439,12.7372036033361,"False","Level2",3.44016792176685,2,1,23.1410805923368,124.962593727511
"4244",56.9868881351704,82.3724286136987,"False","Level4",6.33620336380291,4,11,22.2586029148722,278.304311249327
"4245",50.2521086754008,40.9838478109594,"False","Level2",8.6893153591483,3,8,15.3869792000894,190.896783750088
"4247",51.6429476537057,47.2280964328801,"False","Level4",2.04834827783705,2,14,53.7810312400935,221.219645269874
"4249",54.9298645851446,52.9774915256799,"True","Level2",3.00897827120755,2,10,8.04236620296486,223.199999258834
"4250",49.4248224699454,32.1737029858278,"True","Level1",10.8169231026624,1,17,31.0038122127416,187.528483641112
"4251",60.753434019569,7.50220888929182,"True","Level3",2.1171813891258,2,6,48.568898412593,168.371308826469
"4252",52.1066846520311,89.5651230401918,"False","Level2",2.3457550771655,5,14,1.09158112316508,282.441360203315
"4253",52.0953423026279,80.2675812526287,"True","Level2",9.84369703769924,3,8,4.73626774044424,254.282634823739
"4255",52.338480257896,77.6768271350073,"False","Level2",3.83341965258689,1,5,10.5269277370205,253.324941166738
"4256",60.3544341641694,62.584666605061,"True","Level1",9.85926087873574,3,6,20.3140782764151,246.820277410101
"4257",41.6393784789998,40.9143787917622,"True","Level1",3.37188952342247,4,8,9.38468433074486,169.330124478809
"4258",64.2449582124695,25.4021149095563,"False","Level4",5.72156731383107,1,3,17.8640943182952,197.412427740167
"4259",49.0829397585487,85.9728783502233,"True","Level1",0.447680074442269,3,9,19.3187045298245,263.063400268384
"4260",41.1223048846146,70.0188259294053,"False","Level4",0.983918434164119,2,10,30.2039514811577,223.784657307773
"4261",59.9763207692024,54.7739909469137,"False","Level3",2.59073010234332,1,1,29.8073379850433,237.594830648671
"4262",47.1320576426173,60.9568533898464,"False","Level1",3.41439111444644,3,7,18.5292219502523,216.392092412369
"4263",57.5951488748611,9.1066182082181,"False","Level4",16.8679647557633,4,6,19.2809047877855,144.949917369944
"4264",47.0824136774146,47.3919760911192,"False","Level2",17.6425918736293,2,13,58.2948983149323,194.910503858657
"4265",49.401738564701,19.3700292785702,"True","Level3",9.52566291689642,1,7,17.5420745723603,164.829223353729
"4266",54.9356020433429,20.8383679008825,"False","Level4",1.89605517580943,2,8,38.5042660963543,181.269236190266
"4267",52.9089705759001,66.1303962286867,"False","Level3",16.6251125296487,5,5,60.5494551579102,225.303882619009
"4268",30.0446821954826,91.1256151834288,"False","Level2",5.84529497889254,2,12,42.7374166509499,224.529076805987
"4269",38.7875625990561,40.3756610478347,"False","Level2",2.49563928285857,2,6,21.6176208636527,167.737152139354
"4270",59.2940998479082,20.774927301219,"True","Level4",6.04785752227665,0,15,24.6298113378223,193.124376693164
"4271",48.6786341109845,64.8746937236654,"True","Level4",0.0833037627004801,1,4,29.9017075285594,230.816657129082
"4272",44.7626869722858,87.1187046350318,"True","Level2",0.790026141918988,1,17,7.26387317558215,257.191082375549
"4273",36.4142598474253,74.8318801122491,"False","Level4",8.85054896613136,0,14,21.0265915263807,210.982881100129
"4274",39.2026367872415,86.8757230536587,"True","Level2",5.1862733748124,4,7,27.1779810581778,236.866755193636
"4275",29.7820136003805,53.6554671010799,"True","Level1",2.26431448308681,1,13,25.0777449180885,172.718381542117
"4276",48.9871928129847,75.1876244369191,"False","Level4",3.47240675307288,6,10,32.8880710179005,244.735810945929
"4277",44.0156241941895,14.0064559358936,"False","Level3",11.7768791001759,1,18,28.1466706819629,141.463755153527
"4278",40.3341210901469,34.8274615363191,"True","Level2",4.99263277921331,2,2,17.7137552441008,149.149504860202
"4279",49.3187657483205,38.9549164481522,"True","Level1",2.53872922191395,3,12,39.6315145970871,191.875246376251
"4280",53.6397063085274,51.1295746246035,"True","Level4",0.641023210051782,4,13,32.845485552436,230.475851344363
"4282",34.8811658043679,87.4296560222174,"False","Level1",19.1614939261587,5,18,51.0612020590737,233.604519296924
"4284",59.7310156101507,17.2789651882463,"False","Level2",3.19177497870024,1,10,24.6322143786016,184.406581456222
"4285",42.209072606233,35.7640549588911,"False","Level2",3.45173584523743,2,6,12.3249425199726,168.286534004533
"4286",52.0323595458603,29.0743865890674,"False","Level2",10.7753111987487,1,14,60.9723294603174,184.09355677714
"4287",45.4236675066239,61.4770953156262,"True","Level4",4.63079992043596,4,5,44.2523088264181,204.579123228866
"4289",65.0913101340455,96.2291541672587,"False","Level2",2.46667689005998,4,9,15.0738768169083,318.378048885938
"4290",56.0560623263131,65.3602952535227,"True","Level1",0.147595250891559,4,5,43.6320349682604,255.64776297829
"4291",55.0860837323344,83.8159201401087,"False","Level1",13.3662815210311,7,5,16.0674104950946,261.58554791739
"4292",45.6969068004536,52.5202200230797,"True","Level3",14.8921816637672,4,19,26.9061193240498,211.698887955931
"4293",35.1594333507567,20.832694686004,"False","Level1",14.8946760223322,3,13,29.0756734975446,122.540024981607
"4294",47.9153178945959,52.4688412093477,"False","Level1",14.3841570164682,8,5,31.5498906906527,195.803731599025
"4295",62.0660815486391,55.5082601437651,"False","Level1",8.44354049686045,5,14,37.1443376265811,253.442898586958
"4297",39.449106318233,21.9882989707349,"False","Level1",9.30586666233218,6,5,11.2226030738654,123.065261809494
"4298",51.2626773623407,36.8310382086732,"True","Level4",4.58828631327383,3,12,29.4427076209822,192.247619274548
"4299",40.1534521515274,36.4027469214566,"False","Level3",0.721486337035954,3,7,27.1257642623283,157.81276576553
"4300",42.0747655288479,95.9439595741165,"False","Level2",2.48147655166432,1,3,40.1198700877211,239.939626653418
"4301",45.7640141827182,44.3944960326719,"True","Level3",17.7534044437823,3,9,44.7022081823545,182.811681321732
"4302",36.3438259580985,75.5093967298147,"True","Level3",2.16267466216005,3,15,27.8580428626098,217.938003807569
"4303",40.2587815378363,75.0811381374439,"False","Level2",10.1182526080022,4,15,38.3283021943308,223.455661451284
"4304",57.0342791678731,26.5544184803241,"True","Level1",0.489230050792235,1,8,24.2505297154414,192.821877419093
"4305",36.9263021776904,57.1869689371732,"False","Level2",2.0337084307525,4,16,9.80470682676501,200.191845572478
"4306",34.0212786550516,89.4302893318648,"False","Level1",2.16125323054057,2,2,22.9828109935138,222.284129229649
"4307",43.6997502046611,47.5197719456949,"True","Level2",0.26490803133734,2,1,39.3082709151537,183.527543208267
"4308",57.3195550250985,94.5117507342546,"True","Level4",0.634023652500862,5,4,3.282669365155,294.206636352104
"4309",48.0307819200311,21.4458229324162,"True","Level3",1.07318177125179,1,4,4.38833376680992,154.188530569917
"4311",50.4435879751561,89.1453873144749,"True","Level3",0.327505534385347,0,3,15.3038723087414,251.580043242479
"4312",32.5429256714035,84.7681197962217,"False","Level1",1.77410404344024,2,8,39.6432449949949,220.881756842983
"4313",54.9470565377503,99.2589875933845,"True","Level2",0.0511356088570021,5,2,36.6923910492285,287.687373140297
"4314",53.8343503140364,67.9393488112426,"True","Level2",5.9475190249528,2,17,41.1764344693126,263.054429446327
"4315",45.9069152590428,93.668792666715,"True","Level2",4.84190974947715,2,12,14.3863786756863,270.486232993958
"4316",60.0592451179642,82.6949025084111,"True","Level4",5.17793762353747,1,12,17.3011456408904,289.698545621485
"4317",38.7250390104696,84.4426333120087,"True","Level2",2.34508286045179,2,15,69.2311351075529,244.129181845229
"4318",61.2790899325357,56.9141570454268,"False","Level2",1.167660512611,2,18,23.11315572989,262.888276417928
"4319",51.5449366559525,38.2364597916711,"True","Level4",6.37054974561321,4,9,50.6692571134887,196.300532020481
"4320",46.6344741012183,93.4558072543282,"True","Level3",8.33316061888638,3,5,30.7470526213125,260.448735853678
"4321",49.8012636463169,43.2117175615894,"False","Level3",0.745990227535643,1,3,27.5595719498241,193.698774916898
"4322",48.9273523418906,53.8819367249669,"False","Level1",3.33573494964816,1,17,22.8380459324298,218.290467217429
"4323",62.2028289641772,44.6114307125188,"False","Level3",1.42985556474968,2,12,23.722505530846,230.786910209014
"4324",39.2332087252899,56.4818313960197,"False","Level1",0.920256426797983,6,14,58.4982413046686,203.983737386811
"4325",42.374807608534,47.0505078992327,"True","Level1",6.62741350859212,5,8,22.0056301398812,189.768498939746
"4326",60.3630289207248,4.79675585794759,"True","Level3",3.86200113477923,1,9,21.9512596701504,165.686064389413
"4327",44.0446506481614,88.2048186007699,"False","Level3",1.21791339958588,1,2,21.4346024330708,245.101608812203
"4328",59.0053307733159,44.439381891577,"True","Level4",1.85531848819724,4,2,20.548867719692,210.500363984251
"4329",66.9943598300871,58.8943648507349,"False","Level1",17.0040379873508,2,16,29.1720349814689,260.154330106637
"4330",45.9820497305837,13.9187802757987,"False","Level3",9.44177801296411,1,11,30.4077519642538,135.835616629022
"4331",56.813623265753,0.338784798263914,"True","Level3",10.5990991263188,2,10,30.1075196919682,141.265972463534
"4332",38.4630771866014,24.5290093643643,"True","Level4",3.08104270838028,4,8,44.7386310255299,142.580045761026
"4333",57.5473329806781,70.458603213335,"False","Level3",4.88826835484776,0,7,13.7028363065593,253.757695063192
"4334",51.9942398598677,9.91945301128786,"True","Level2",2.36418010504955,4,1,9.23562969312617,150.111718960001
"4335",54.7303828216021,90.8887440386468,"False","Level2",0.404488567082136,1,10,38.0406497249544,289.166497571927
"4336",43.544279279646,21.5022569356185,"False","Level1",2.56304699087001,3,19,17.790779483903,158.993784774333
"4337",33.3891658443283,20.4593614291776,"False","Level4",4.50677357305148,6,5,15.9541551240862,109.878595449826
"4338",55.032520647495,18.1507961621496,"False","Level3",1.6923811116766,6,8,5.49127608241503,171.31125562926
"4339",29.3659684752055,1.39817129713647,"True","Level1",9.41774822361976,3,9,21.5280414375214,76.7250684190175
"4340",46.8264950775746,77.1805468478235,"False","Level3",0.819070363725611,4,13,25.8103997776966,252.542022132108
"4341",59.4118186641997,87.5034531245258,"False","Level2",2.2874440519741,4,14,52.8868307355954,299.81686407658
"4343",69.4834264478981,18.8199981679862,"True","Level3",2.59455892735567,2,11,39.5381363636539,217.763649711351
"4344",60.2510915258177,28.527799694088,"False","Level3",0.202346247118272,7,9,12.6573473543151,220.368897853515
"4345",43.4610161167442,47.5926697364963,"False","Level2",1.59104589616774,2,13,7.5620935847996,194.776381194355
"4346",50.2731337985144,95.4345951623301,"True","Level2",2.56025900201434,4,4,27.3453369248743,272.420806064432
"4347",49.5262929745556,24.7351371817743,"False","Level4",3.25202264586881,2,2,8.11584623123507,157.513626419909
"4348",34.1782323665387,73.1645903919888,"False","Level2",3.92298405265429,5,2,42.1644481894606,198.548048796062
"4349",40.5960108351565,43.944822329292,"False","Level1",1.6078569471489,2,13,50.1301310233376,188.407957195195
"4350",44.3923909302014,29.7847348360022,"False","Level3",3.7016272361284,4,19,34.9479344244054,175.003553209636
"4351",29.6377949714406,45.5915937022114,"True","Level2",3.55660281890967,3,1,38.7339539406772,140.380977116146
"4352",50.4749346825164,7.12067175412325,"True","Level1",1.90028851772111,2,6,27.9157575401264,140.940255613632
"4353",47.5092815534696,79.8687370930362,"True","Level2",8.86567976217935,4,8,24.661242227706,237.329785936888
"4354",33.2710609868843,24.3301927982967,"False","Level3",3.94433961569738,3,17,15.1511347444176,139.088502351217
"4355",54.0421286527733,72.541212319297,"True","Level1",2.0193547878072,0,3,42.4286771177113,246.751416150887
"4356",57.1587274469096,6.83483714481947,"True","Level2",14.7193543505285,3,6,35.0982259198593,149.8668584046
"4357",52.2703447886489,95.5098556165686,"False","Level2",9.32527835400557,4,19,63.4083080729105,300.475625387404
"4358",46.7593182479103,19.3014985405699,"True","Level1",20.2529241622922,4,7,44.8821235025909,142.049029297397
"4359",55.9144215175185,88.274207620708,"True","Level4",5.89207558856221,2,15,6.64354926054619,280.901699429491
"4360",56.8022036047669,80.9473209615434,"True","Level1",2.37586809726625,4,6,42.4561865784917,273.887385796042
"4361",53.0740356971969,96.7859924081416,"False","Level1",1.64850076192302,6,18,42.9511623840059,299.447975998112
"4362",41.7538774956524,47.789066094575,"False","Level1",5.44307974992819,4,10,5.73227671714539,184.069409239076
"4363",52.7660076551118,72.7397293845952,"True","Level1",19.7685452237901,2,4,20.3439510520396,230.142350741366
"4364",61.9548065082548,37.0710657037784,"True","Level2",4.92706645309865,5,5,24.4058055549614,213.625491144306
"4365",44.0337094138827,18.4368238019694,"False","Level1",10.6690637764376,3,18,18.7258515068595,153.653919658299
"4366",70.9793933913243,44.3075932933449,"False","Level1",1.99570149261754,4,10,59.0976395596028,266.890368424514
"4367",44.7436906601462,16.5749015388455,"False","Level3",2.61241472264739,3,10,40.2350673524654,146.289878927793
"4368",50.3240701334014,98.2044622786384,"False","Level2",11.8369643633244,4,10,46.2450285063287,278.092560570209
"4369",43.2751440399366,9.62464911407164,"True","Level3",7.07072717213556,1,7,10.820706233426,127.039819441963
"4370",52.2327083592026,58.921172345262,"False","Level2",19.9257435537174,5,14,14.8456574998805,219.759609737723
"4371",32.5777830736472,62.6463855254056,"True","Level4",7.45303734377735,8,8,62.4843801190297,181.044395817108
"4372",44.5395820118328,53.8079542874054,"False","Level4",2.9757096079879,2,9,43.6270011743775,206.44783926186
"4373",39.0787879965143,66.2185885711834,"False","Level2",3.78648776329072,4,5,15.7162128571222,199.444236716924
"4374",51.3533834789229,11.6180775011891,"False","Level4",11.5387667504384,4,8,15.6185294410202,143.739332356045
"4375",59.9444737550891,55.5018524205291,"False","Level4",4.0108691090125,4,5,20.7387572695917,246.819901535273
"4376",56.4600618711455,28.7212571127362,"True","Level2",1.47452295522415,4,18,28.4856526011701,200.626256426654
"4378",70.4206965292788,76.2071653439726,"True","Level3",3.63161727500294,4,11,13.0462241318895,301.650136975441
"4380",42.23500859507,3.75560697401895,"True","Level2",6.80825605125907,2,14,16.1904100404571,121.690436897644
"4381",51.5712791899094,28.5133175180709,"False","Level2",0.579040810139977,1,13,29.7099640269927,186.206742538003
"4382",51.7618982250269,19.5422586638349,"False","Level3",2.59527793069743,0,4,22.8174080733541,153.291267727039
"4383",43.3315128304844,1.11545873118305,"True","Level2",8.16410697601773,2,16,32.0926552744479,125.809934339473
"4384",51.9791666734208,24.2325730246321,"False","Level3",3.15152262307076,4,6,10.4662567749569,174.611310623534
"4385",43.9252771237969,67.8775983520429,"False","Level3",9.22629238423086,1,13,16.8188028088502,218.606870122777
"4386",45.9563800730998,23.1088922134569,"True","Level4",2.09185001151587,1,5,21.0474938153311,156.747938391728
"4387",43.1372086424492,50.9003445482618,"False","Level1",15.8073163692123,1,19,25.1812386420775,195.868182726475
"4389",51.4583647021538,69.3757920349075,"True","Level2",0.195077225055507,1,5,10.4995866405643,233.663714547228
"4390",55.8529943651634,39.4629069906032,"True","Level2",10.2953147343815,5,14,16.6425726111075,208.427577856912
"4391",55.1488359607637,37.2468938912108,"False","Level3",6.97572135049504,1,4,30.4301816295487,198.467412764316
"4392",58.1992525263523,45.5735814008485,"True","Level4",1.31972250285363,2,6,7.7149393317253,223.709379132751
"4393",53.2434021001487,17.7041441059906,"False","Level3",20.9131278781158,4,5,29.7898073647502,139.426294318099
"4394",44.672745017831,63.4000767415988,"True","Level4",3.48858934398063,0,2,25.42097405168,198.044962142091
"4395",58.3966386443119,36.4152819104605,"False","Level4",15.0863569330509,5,6,41.2264043102661,198.249243558467
"4396",36.4248246015807,85.2365349262044,"True","Level4",3.51627821058426,2,2,22.2411578938345,227.702929033986
"4397",40.9932861748752,75.6552660057816,"True","Level4",3.19210749213056,2,12,73.4112165499599,226.653758625896
"4398",40.3579992857676,61.051316409216,"False","Level4",2.98135965008516,6,4,20.1389494551893,201.131572675909
"4399",60.8005605913931,36.4202222649516,"True","Level1",2.03890350612586,4,13,44.6293876599589,223.01362030813
"4400",59.4278851414008,20.9931831673484,"True","Level2",3.81464642965611,3,17,64.7974528288433,201.802244079325
"4401",54.87305237045,77.6151864105623,"False","Level4",3.01246330725605,1,6,56.7583053734159,264.249118348186
"4402",60.719298652118,48.6409098991086,"True","Level4",0.187195264706721,3,3,32.3690502254201,234.430834777213
"4403",41.2071721758801,22.4750038177358,"True","Level3",1.50846709544456,2,13,31.9936035558328,156.668766281309
"4404",53.4859511986098,19.5174615040006,"True","Level2",1.19841539225922,5,3,36.3133462333881,165.057628039161
"4405",48.7482557161684,16.5400904501359,"False","Level2",10.1034336570353,1,9,31.895220116177,149.141894959779
"4406",58.4688210388491,77.7161196205595,"True","Level2",4.5673482895747,3,4,8.27803958758742,267.984902098861
"4407",48.847757674478,22.8987185300312,"False","Level4",7.2129078999727,4,2,49.1354643945725,157.50935111887
"4409",55.4090851856099,45.1546360973056,"True","Level2",5.16467435150398,3,8,36.1947888025167,204.379209068732
"4411",43.316548051532,87.7154900371194,"False","Level1",1.86811775831017,3,5,18.4405384830509,237.353558759481
"4412",49.3892432864762,86.7747390081731,"False","Level1",1.03061600329862,6,6,23.0521551894979,259.256249607428
"4413",39.4155936635835,45.107607182486,"False","Level3",2.581786878604,3,7,21.1464929343227,175.011547930958
"4414",25.0193898250706,1.53662507347233,"True","Level4",3.18193870589235,3,13,13.6026331620181,79.2608044275756
"4415",52.0045963141373,42.6443805714303,"True","Level2",11.2862206788414,6,9,38.2707948745433,205.842693060646
"4416",56.0890535625463,60.619353742414,"True","Level1",4.10422597702611,6,7,6.30427074540366,233.414356365914
"4417",52.6206680908673,55.7764759098062,"False","Level1",1.72783433433835,3,4,12.7397089823204,218.313649906204
"4418",30.5043828224563,65.1336105800205,"False","Level3",6.78628590882035,3,5,55.1453051621922,166.185921741377
"4419",46.4915056992353,15.4075732473083,"True","Level4",3.52439805715703,4,3,7.46604324566906,142.778607570941
"4420",27.8165223994892,64.6535098780733,"False","Level3",0.884473217463419,4,17,12.691115283008,187.173559571889
"4421",63.6970110765418,18.2651618743772,"True","Level3",4.29978578299685,2,19,8.82636948802466,200.800452757987
"4422",39.1394541788191,75.0523980696749,"False","Level3",12.1178088097737,0,13,56.2491143537985,222.878898194438
"4423",62.554036094599,33.908761326268,"True","Level3",9.24554323789686,1,1,15.3928033639705,206.951763824311
"4424",59.4586964368415,70.9895433381454,"True","Level3",4.4192383857849,5,5,19.9759815730788,260.456096807308
"4426",38.6721504873226,40.7860025590913,"False","Level3",0.454980624528825,5,4,26.0564638398692,164.333225391158
"4427",53.5037021638634,70.5034522263333,"True","Level4",3.17108041461795,3,10,37.6773848131347,254.046313321732
"4428",41.5567596281693,22.6870516331494,"False","Level2",6.97323448373735,4,14,17.3992055614596,155.45938767595
"4429",51.0248464215821,79.5287044797223,"False","Level2",2.23357440597727,2,10,12.1283258309234,252.725298422305
"4430",45.1717240919308,63.0779733104932,"True","Level2",1.34231850744274,4,1,38.9937303201021,211.834721426092
"4431",32.1884158553437,58.7561772149798,"True","Level2",13.3958357524639,8,19,10.7760909084443,185.530582387988
"4432",27.6953198087554,35.3548854204337,"False","Level1",8.61739386921535,0,17,29.5779220146967,130.656229906638
"4433",52.266842484946,48.2451470381118,"False","Level4",5.08436368383346,5,15,74.7324887869209,213.080012375772
"4435",44.4691018308587,47.246211391489,"True","Level1",0.782735981604186,4,7,25.1054289961573,190.406312030342
"4436",56.9586383909378,69.831332394056,"False","Level4",0.54472126710766,2,1,20.9097499604583,241.583339794214
"4437",61.7344227663244,43.369693310696,"True","Level1",4.7894279750681,5,5,39.2486667292067,226.956456957902
"4438",47.2745527863819,20.227318174203,"True","Level1",0.614018822403904,1,7,33.0876686172084,161.610323817137
"4439",46.5940129309014,21.3933782801047,"True","Level3",9.24568879418407,1,2,53.8980883095917,138.223243188704
"4440",55.0014303311388,0.580376884294109,"True","Level1",24.7842892351296,2,3,40.6765117073598,123.138988094409
"4441",36.4306443030042,30.0957715558672,"False","Level1",2.2812783132055,4,2,54.8429634094169,146.387371679022
"4442",52.231530547477,74.891764047852,"False","Level4",3.02265905047797,1,16,56.1698564760857,255.641339796462
"4443",55.5188597182215,79.416270883761,"True","Level1",6.2181991530623,2,17,33.3197819341498,282.882873122156
"4444",56.8023020841763,20.246754209575,"True","Level3",13.8352608921772,5,12,11.6010465833806,176.58861782314
"4445",30.6324729749754,95.9043996871408,"False","Level2",11.226006163008,5,5,18.3063887712992,219.606093758238
"4446",42.3864473019106,50.2402793480127,"False","Level2",0.296583977205024,4,4,16.9219752205081,180.915953490931
"4447",41.2173674717653,91.6978749018503,"False","Level4",0.9260594643097,1,16,35.6037945807385,252.758584243327
"4448",50.9988695440921,70.6765281861631,"False","Level4",7.02427165475284,3,18,19.7591203299324,247.712737046512
"4449",54.8074457976798,72.2433423022413,"False","Level1",5.83809360889943,4,13,14.4200470804173,262.741468725099
"4450",64.9671040744598,8.50436213060711,"True","Level4",0.71484230455744,2,9,48.3393497652109,198.105356468209
"4451",45.0503451963193,21.9991126896931,"True","Level1",3.48642446550544,2,16,25.6411612293111,176.06499522185
"4452",45.0242750169079,0.881483329447263,"False","Level4",7.58918736893948,2,3,29.1181509236203,111.795318178478
"4453",61.4967201887875,71.6127640476737,"False","Level2",1.23449675999495,2,17,28.2804304764207,279.791205582467
"4454",52.965769385303,34.443828842851,"True","Level2",10.2508754927841,2,10,45.6775956790142,183.958235847212
"4455",62.6765151118797,78.6652516076347,"False","Level2",0.272131907021387,4,4,38.0633716742324,286.844930562193
"4456",52.8872800300984,33.8936219937026,"False","Level2",7.62077751237802,1,1,9.31284850640972,175.031765650104
"4457",38.4288338128673,81.9333752298861,"True","Level1",4.78320611219663,2,16,50.7408034952582,234.159608940636
"4458",36.6687164522219,13.0698253748313,"True","Level1",1.89313750043614,5,11,17.8733968814788,127.94680556355
"4460",56.6205183475847,34.0876539583937,"True","Level2",7.62469792476351,3,8,28.825075520138,194.630485690715
"4461",61.8859682308701,40.8487388882273,"False","Level3",13.5828548476099,1,5,63.429630302951,211.146059345694
"4462",68.4936214138638,34.8702810842978,"True","Level2",2.29254708488008,3,8,50.2083286011467,229.886278860708
"4463",58.4310533232324,76.364703252322,"False","Level2",5.79207796896781,2,18,18.993836999605,274.428634245402
"4464",61.6283857753499,9.69513926267147,"False","Level3",4.6142645413533,1,15,5.79831356696297,178.296209210061
"4465",44.1998366734632,35.1217019638488,"False","Level3",3.7243719975756,3,18,43.8483665191967,175.944752903306
"4467",58.5007933241755,6.6797077262172,"True","Level2",0.0158617034721006,3,15,8.67642074414843,174.555581105395
"4468",54.176807522394,94.2343507671357,"False","Level3",1.65720581135854,3,13,59.4190770648893,286.890134886612
"4469",51.0744437434089,98.6316842272013,"False","Level4",3.86395326809346,5,3,22.334712331633,272.503037646882
"4470",53.8737148063299,8.85681738250801,"False","Level3",0.981858567816439,3,12,31.885888633525,156.866308296929
"4471",53.2318548245821,29.1272522255737,"True","Level3",11.9225851645753,1,12,14.022951597373,179.071689152989
"4472",62.8381685985356,37.2400666035356,"True","Level4",5.21487265171232,5,10,44.9573196962491,228.911981598961
"4473",62.9498558481696,77.6391368652726,"True","Level2",3.24931784001189,2,1,29.7828997093586,270.02747915224
"4474",55.4422035234035,59.5926812116734,"True","Level4",8.42894319405055,1,6,24.9740600062289,231.739560698215
"4475",58.4580287256293,64.4365700492567,"True","Level2",2.9972477871792,4,19,7.75845941029031,273.004849723025
"4477",45.3883026796538,11.7978999437026,"True","Level4",0.0137739324818163,2,1,44.6924889748719,129.532354548745
"4478",57.5656467491314,83.3209456910262,"False","Level1",2.27617043108471,4,19,10.2864209185303,291.427136582829
"4479",36.0550493114074,70.5619804180144,"True","Level3",0.747087251642603,0,6,8.25648427941038,202.366206630955
"4480",60.5389155229588,57.734172519637,"False","Level4",5.85089614751241,2,1,35.9484010065095,244.105977395123
"4481",38.0547706023397,88.9735334783057,"True","Level3",3.26028491621342,3,17,10.885946437744,239.227042063746
"4482",52.8580328679473,70.0306353883807,"False","Level4",1.79594448672502,3,17,36.4649190673196,263.232359006734
"4483",41.5484604157384,20.1699962631025,"True","Level2",3.15398343866719,2,11,18.5971833369759,137.087742763543
"4484",55.5338898307443,42.9745381075667,"False","Level1",1.17626973483531,3,12,11.6682163566223,222.313834932723
"4485",49.6607477407209,49.4042866935733,"False","Level3",12.957114664515,3,13,56.2059913389606,202.94602940082
"4486",34.0524404183667,5.52176267504056,"False","Level1",0.277418903492577,3,18,48.4748683643884,125.421126969633
"4487",54.2069963101848,95.4637513360056,"False","Level2",10.0278721607976,2,1,21.508142346642,276.259317821845
"4488",44.2207922316729,12.8577260796878,"False","Level4",3.58063389051054,1,3,2.38548497502488,133.941504687405
"4489",58.8114672081337,69.7461267226727,"False","Level1",4.82407741816486,6,17,31.9249241528248,266.479604351709
"4490",50.0132568873441,50.623103609088,"True","Level4",1.80202102289533,3,7,50.9872265720889,218.452623236372
"4491",53.9542098538804,2.56322498844226,"True","Level2",17.0106315840924,1,17,19.201657732359,160.097197628479
"4492",40.4243104498479,92.4747475864362,"False","Level3",1.6553907640586,3,16,8.62790297201568,269.205832027648
"4493",44.1066776857264,85.1836808818933,"False","Level2",4.44432632297241,5,12,45.2347137991767,246.371239049644
"4494",45.4136136389892,52.4257927903836,"False","Level1",25.1160995768886,0,8,45.0601947664367,180.730471881695
"4495",58.5670248024256,22.8942336139445,"False","Level1",10.6471267378857,3,11,28.9641095263014,180.998440741867
"4497",41.9482824825712,36.3392479432127,"False","Level4",23.2167091909417,2,12,24.4273352762417,157.623810867919
"4498",60.7684814465768,25.542828104609,"False","Level3",6.0427473353174,5,4,10.1305088525986,196.349436440976
"4500",38.0581059890771,96.6409296123429,"False","Level1",2.6009820507722,1,17,13.5986360166252,250.32190635472
"4501",40.4122154381323,57.4953493229641,"False","Level1",2.03603312342783,3,16,23.8670647356996,206.162960737851
"4502",36.4749131055928,88.9931055890098,"True","Level2",2.10807693505625,3,12,8.88020190283099,241.47834067018
"4503",34.1641161021242,65.0878837495777,"True","Level1",7.1450999854121,2,15,28.9969468923752,201.069317942088
"4504",54.129989121378,47.52465265872,"False","Level2",4.38851127626862,7,15,30.6040505094247,226.741981408067
"4505",47.8593230227214,85.4607562733371,"True","Level1",0.194186033771859,7,1,5.5874966825366,254.827382121462
"4506",53.7940539760511,47.1368110172997,"True","Level2",10.4961189788776,2,3,68.5899502770352,200.202801498088
"4507",56.9047268612151,86.8628170510361,"True","Level4",1.76054222058398,1,2,19.0422825287766,275.40694993033
"4508",52.6561699317253,29.1576769575765,"False","Level4",29.1720935910359,3,17,17.7332443244142,186.862290066157
"4509",56.5776317615037,12.8813073762988,"False","Level2",15.41634406952,2,12,24.3062469159789,169.867608520342
"4510",49.3046771375773,85.5314464362938,"True","Level3",14.1114767324375,7,5,39.5198856409876,251.593382773379
"4511",38.1300661169426,58.7415163792667,"False","Level3",8.33341822859541,3,11,41.6955985854938,195.114315730265
"4512",60.578141808208,88.909239824896,"False","Level2",1.24623995641769,3,19,18.8227545388994,308.491526781881
"4513",44.1088786721887,93.7827206992383,"False","Level4",3.80319957509922,7,15,15.4940941756631,269.758664973761
"4514",40.6440370123757,5.36283903714492,"True","Level2",1.26996408941974,3,7,41.8851147618295,123.290549231295
"4515",48.220821241956,50.0969301858868,"True","Level3",1.50333307700367,3,8,39.2632341474947,202.60003797483
"4516",40.8718908070349,37.4964549074529,"True","Level2",4.72025978512164,6,10,10.8851436836846,169.000894498015
"4517",45.8256961801057,62.5858397070117,"True","Level4",0.208453240499995,4,6,36.2082338187829,210.625725799922
